1,40000,5,-15.500306748466182,-18.08495522367648,0.001,0.42196226,0.7111175,1.844228
2,40000,5,-16.332608695652088,-18.08495522367648,0.001,0.42196226,0.7111175,1.844228
3,40000,5,-1.8983146067413073,-18.08495522367648,0.001,0.42196226,0.7111175,1.844228
4,40000,5,105.63380281690176,-18.08495522367648,0.001,0.42196226,0.7111175,1.844228
5,40000,5,-6.565789473683972,-18.08495522367648,0.001,0.42196226,0.7111175,1.844228
6,40000,5,-6.281182795698677,-18.08495522367648,0.001,0.42196226,0.7111175,1.844228
7,40000,5,-11.813576158940265,-18.08495522367648,0.001,0.42196226,0.7111175,1.844228
8,40000,5,-10.032191780821735,-18.08495522367648,0.001,0.42196226,0.7111175,1.844228
9,40000,5,-17.59698795180715,-18.08495522367648,0.001,0.42196226,0.7111175,1.844228
10,40000,5,-11.98020134228172,-18.08495522367648,0.001,0.42196226,0.7111175,1.844228
1,80000,10,10.65352112676046,-32.8970405459411,0.001,0.46983162,0.6322054,1.7342697
2,80000,10,-17.992079207920547,-32.8970405459411,0.001,0.46983162,0.6322054,1.7342697
3,80000,10,-17.946223564954554,-32.8970405459411,0.001,0.46983162,0.6322054,1.7342697
4,80000,10,15.430830039525404,-32.8970405459411,0.001,0.46983162,0.6322054,1.7342697
5,80000,10,-18.00880503144642,-32.8970405459411,0.001,0.46983162,0.6322054,1.7342697
6,80000,10,97.63313609467463,-32.8970405459411,0.001,0.46983162,0.6322054,1.7342697
7,80000,10,107.1428571428575,-32.8970405459411,0.001,0.46983162,0.6322054,1.7342697
8,80000,10,16.39277108433707,-32.8970405459411,0.001,0.46983162,0.6322054,1.7342697
9,80000,10,8.780442804427926,-32.8970405459411,0.001,0.46983162,0.6322054,1.7342697
10,80000,10,-17.92646048109957,-32.8970405459411,0.001,0.46983162,0.6322054,1.7342697
1,120000,15,-17.907692307692216,-44.76926189453096,0.001,0.5057371,0.5783151,1.662393
2,120000,15,-18.085106382978672,-44.76926189453096,0.001,0.5057371,0.5783151,1.662393
3,120000,15,11.307865168539225,-44.76926189453096,0.001,0.5057371,0.5783151,1.662393
4,120000,15,8.902097902098133,-44.76926189453096,0.001,0.5057371,0.5783151,1.662393
5,120000,15,13.956903765690216,-44.76926189453096,0.001,0.5057371,0.5783151,1.662393
6,120000,15,-18.036222910216622,-44.76926189453096,0.001,0.5057371,0.5783151,1.662393
7,120000,15,-18.06045016077149,-44.76926189453096,0.001,0.5057371,0.5783151,1.662393
8,120000,15,9.468531468531452,-44.76926189453096,0.001,0.5057371,0.5783151,1.662393
9,120000,15,-18.09867549668865,-44.76926189453096,0.001,0.5057371,0.5783151,1.662393
10,120000,15,8.134482758620726,-44.76926189453096,0.001,0.5057371,0.5783151,1.662393
1,160000,20,-17.984039087947785,-54.21073558513852,0.001,0.5345417,0.540414,1.615393
