1,40000,5,-18.050306748466213,-7.902386397021906,0.001,0.24034595,0.7186505,1.6776577
2,40000,5,-17.882608695652124,-7.902386397021906,0.001,0.24034595,0.7186505,1.6776577
3,40000,5,-5.098314606741305,-7.902386397021906,0.001,0.24034595,0.7186505,1.6776577
4,40000,5,105.63380281690175,-7.902386397021906,0.001,0.24034595,0.7186505,1.6776577
5,40000,5,-10.765789473683945,-7.902386397021906,0.001,0.24034595,0.7186505,1.6776577
6,40000,5,-8.981182795698667,-7.902386397021906,0.001,0.24034595,0.7186505,1.6776577
7,40000,5,-14.113576158940262,-7.902386397021906,0.001,0.24034595,0.7186505,1.6776577
8,40000,5,-11.832191780821697,-7.902386397021906,0.001,0.24034595,0.7186505,1.6776577
9,40000,5,-17.94698795180718,-7.902386397021906,0.001,0.24034595,0.7186505,1.6776577
10,40000,5,-14.180201342281709,-7.902386397021906,0.001,0.24034595,0.7186505,1.6776577
1,80000,10,-11.606338028168748,-13.850026132017678,0.001,0.24170752,0.66210073,1.5659206
2,80000,10,99.0099009900991,-13.850026132017678,0.001,0.24170752,0.66210073,1.5659206
3,80000,10,-17.855891238670647,-13.850026132017678,0.001,0.24170752,0.66210073,1.5659206
4,80000,10,-0.44604743082978926,-13.850026132017678,0.001,0.24170752,0.66210073,1.5659206
5,80000,10,-18.01226415094334,-13.850026132017678,0.001,0.24170752,0.66210073,1.5659206
6,80000,10,88.7573964497043,-13.850026132017678,0.001,0.24170752,0.66210073,1.5659206
7,80000,10,107.1428571428575,-13.850026132017678,0.001,0.24170752,0.66210073,1.5659206
8,80000,10,1.3873493975905296,-13.850026132017678,0.001,0.24170752,0.66210073,1.5659206
9,80000,10,-8.059225092250657,-13.850026132017678,0.001,0.24170752,0.66210073,1.5659206
10,80000,10,-15.185051546391511,-13.850026132017678,0.001,0.24170752,0.66210073,1.5659206
1,120000,15,-17.884615384615337,-17.40040335051702,0.001,0.23568653,0.6439503,1.5235988
2,120000,15,-10.62801418439692,-17.40040335051702,0.001,0.23568653,0.6439503,1.5235988
3,120000,15,-6.643632958801239,-17.40040335051702,0.001,0.23568653,0.6439503,1.5235988
4,120000,15,104.89510489510522,-17.40040335051702,0.001,0.23568653,0.6439503,1.5235988
5,120000,15,11.166108786610666,-17.40040335051702,0.001,0.23568653,0.6439503,1.5235988
6,120000,15,-17.884520123838957,-17.40040335051702,0.001,0.23568653,0.6439503,1.5235988
7,120000,15,96.46302250803863,-17.40040335051702,0.001,0.23568653,0.6439503,1.5235988
8,120000,15,-11.023426573426308,-17.40040335051702,0.001,0.23568653,0.6439503,1.5235988
9,120000,15,-14.624834437085951,-17.40040335051702,0.001,0.23568653,0.6439503,1.5235988
10,120000,15,-11.936206896551491,-17.40040335051702,0.001,0.23568653,0.6439503,1.5235988
1,160000,20,-13.246091205211588,-20.17280729164051,0.001,0.23382512,0.6391288,1.5120947
2,160000,20,-7.610431654676005,-20.17280729164051,0.001,0.23382512,0.6391288,1.5120947
3,160000,20,-13.603420195439606,-20.17280729164051,0.001,0.23382512,0.6391288,1.5120947
4,160000,20,-16.083333333333247,-20.17280729164051,0.001,0.23382512,0.6391288,1.5120947
5,160000,20,-14.043399339933861,-20.17280729164051,0.001,0.23382512,0.6391288,1.5120947
6,160000,20,-12.553389830508285,-20.17280729164051,0.001,0.23382512,0.6391288,1.5120947
7,160000,20,100.67114093959745,-20.17280729164051,0.001,0.23382512,0.6391288,1.5120947
8,160000,20,-15.783333333333246,-20.17280729164051,0.001,0.23382512,0.6391288,1.5120947
9,160000,20,-11.376229508196513,-20.17280729164051,0.001,0.23382512,0.6391288,1.5120947
10,160000,20,-17.703943217665554,-20.17280729164051,0.001,0.23382512,0.6391288,1.5120947
1,200000,25,-13.513576158940264,-23.64075123281375,0.001,0.23930919,0.6295544,1.4984299
2,200000,25,-8.70633802816876,-23.64075123281375,0.001,0.23930919,0.6295544,1.4984299
3,200000,25,-9.245053003533304,-23.64075123281375,0.001,0.23930919,0.6295544,1.4984299
4,200000,25,-6.563559322033659,-23.64075123281375,0.001,0.23930919,0.6295544,1.4984299
5,200000,25,-8.665412186379685,-23.64075123281375,0.001,0.23930919,0.6295544,1.4984299
6,200000,25,-11.556849315068277,-23.64075123281375,0.001,0.23930919,0.6295544,1.4984299
7,200000,25,-4.102631578947107,-23.64075123281375,0.001,0.23930919,0.6295544,1.4984299
8,200000,25,9.877165354330629,-23.64075123281375,0.001,0.23930919,0.6295544,1.4984299
9,200000,25,-11.604054054053867,-23.64075123281375,0.001,0.23930919,0.6295544,1.4984299
10,200000,25,-17.705891238670635,-23.64075123281375,0.001,0.23930919,0.6295544,1.4984299
1,240000,30,10.045182724252435,-23.30958899524383,0.001,0.23092355,0.6341354,1.4992062
2,240000,30,13.45137457044633,-23.30958899524383,0.001,0.23092355,0.6341354,1.4992062
3,240000,30,3.303012048192982,-23.30958899524383,0.001,0.23092355,0.6341354,1.4992062
4,240000,30,21.665384615384045,-23.30958899524383,0.001,0.23092355,0.6341354,1.4992062
5,240000,30,11.81379310344788,-23.30958899524383,0.001,0.23092355,0.6341354,1.4992062
6,240000,30,23.12941176470543,-23.30958899524383,0.001,0.23092355,0.6341354,1.4992062
7,240000,30,9.515479876160986,-23.30958899524383,0.001,0.23092355,0.6341354,1.4992062
8,240000,30,17.112274368230636,-23.30958899524383,0.001,0.23092355,0.6341354,1.4992062
9,240000,30,15.917808219177713,-23.30958899524383,0.001,0.23092355,0.6341354,1.4992062
10,240000,30,-8.719278996864983,-23.30958899524383,0.001,0.23092355,0.6341354,1.4992062
1,280000,35,18.964359861591287,-22.400783886063852,0.001,0.22133805,0.6502593,1.521869
2,280000,35,14.39741100323596,-22.400783886063852,0.001,0.22133805,0.6502593,1.521869
3,280000,35,101.69491525423744,-22.400783886063852,0.001,0.22133805,0.6502593,1.521869
4,280000,35,17.182352941175942,-22.400783886063852,0.001,0.22133805,0.6502593,1.521869
5,280000,35,17.51780821917769,-22.400783886063852,0.001,0.22133805,0.6502593,1.521869
6,280000,35,31.807266435986065,-22.400783886063852,0.001,0.22133805,0.6502593,1.521869
7,280000,35,14.447682119204913,-22.400783886063852,0.001,0.22133805,0.6502593,1.521869
8,280000,35,22.426865671641323,-22.400783886063852,0.001,0.22133805,0.6502593,1.521869
9,280000,35,135.84905660377296,-22.400783886063852,0.001,0.22133805,0.6502593,1.521869
10,280000,35,7.74675516224186,-22.400783886063852,0.001,0.22133805,0.6502593,1.521869
1,320000,40,21.216666666666207,-15.65207698826397,0.001,0.2021486,0.6852129,1.5725877
2,320000,40,106.00706713780954,-15.65207698826397,0.001,0.2021486,0.6852129,1.5725877
3,320000,40,16.28181818181783,-15.65207698826397,0.001,0.2021486,0.6852129,1.5725877
4,320000,40,13.415479876160749,-15.65207698826397,0.001,0.2021486,0.6852129,1.5725877
5,320000,40,148.4374999999988,-15.65207698826397,0.001,0.2021486,0.6852129,1.5725877
6,320000,40,30.713793103447905,-15.65207698826397,0.001,0.2021486,0.6852129,1.5725877
7,320000,40,12.429787234042351,-15.65207698826397,0.001,0.2021486,0.6852129,1.5725877
8,320000,40,19.507070707070287,-15.65207698826397,0.001,0.2021486,0.6852129,1.5725877
9,320000,40,23.716666666666228,-15.65207698826397,0.001,0.2021486,0.6852129,1.5725877
10,320000,40,18.52745098039176,-15.65207698826397,0.001,0.2021486,0.6852129,1.5725877
1,360000,45,253.5714285714317,-3.77897390765486,0.001,0.17228203,0.73990595,1.6521083
2,360000,45,104.52961672473899,-3.77897390765486,0.001,0.17228203,0.73990595,1.6521083
3,360000,45,114.47811447811483,-3.77897390765486,0.001,0.17228203,0.73990595,1.6521083
4,360000,45,219.8581560283721,-3.77897390765486,0.001,0.17228203,0.73990595,1.6521083
5,360000,45,56.05340501792327,-3.77897390765486,0.001,0.17228203,0.73990595,1.6521083
6,360000,45,233.89830508474773,-3.77897390765486,0.001,0.17228203,0.73990595,1.6521083
7,360000,45,215.82733812949962,-3.77897390765486,0.001,0.17228203,0.73990595,1.6521083
8,360000,45,290.3225806451652,-3.77897390765486,0.001,0.17228203,0.73990595,1.6521083
9,360000,45,251.65562913907576,-3.77897390765486,0.001,0.17228203,0.73990595,1.6521083
10,360000,45,225.0803858520921,-3.77897390765486,0.001,0.17228203,0.73990595,1.6521083
1,400000,50,174.37722419928838,8.652964696786157,0.001,0.14272787,0.8122374,1.7672184
2,400000,50,244.2748091603079,8.652964696786157,0.001,0.14272787,0.8122374,1.7672184
3,400000,50,194.17475728155569,8.652964696786157,0.001,0.14272787,0.8122374,1.7672184
4,400000,50,84.49076305220954,8.652964696786157,0.001,0.14272787,0.8122374,1.7672184
5,400000,50,155.1724137931028,8.652964696786157,0.001,0.14272787,0.8122374,1.7672184
6,400000,50,73.64729729729844,8.652964696786157,0.001,0.14272787,0.8122374,1.7672184
7,400000,50,250.00000000000222,8.652964696786157,0.001,0.14272787,0.8122374,1.7672184
8,400000,50,56.05419847328291,8.652964696786157,0.001,0.14272787,0.8122374,1.7672184
9,400000,50,167.83216783216716,8.652964696786157,0.001,0.14272787,0.8122374,1.7672184
10,400000,50,218.2890855457241,8.652964696786157,0.001,0.14272787,0.8122374,1.7672184
1,440000,55,238.41059602649298,22.9265213405571,0.001,0.112052724,0.8870962,1.8862625
2,440000,55,285.1851851851884,22.9265213405571,0.001,0.112052724,0.8870962,1.8862625
3,440000,55,254.23728813559615,22.9265213405571,0.001,0.112052724,0.8870962,1.8862625
4,440000,55,60.978187919463316,22.9265213405571,0.001,0.112052724,0.8870962,1.8862625
5,440000,55,254.6125461254643,22.9265213405571,0.001,0.112052724,0.8870962,1.8862625
6,440000,55,279.2207792207827,22.9265213405571,0.001,0.112052724,0.8870962,1.8862625
7,440000,55,272.7272727272758,22.9265213405571,0.001,0.112052724,0.8870962,1.8862625
8,440000,55,256.5597667638517,22.9265213405571,0.001,0.112052724,0.8870962,1.8862625
9,440000,55,224.78386167147255,22.9265213405571,0.001,0.112052724,0.8870962,1.8862625
10,440000,55,243.98625429553553,22.9265213405571,0.001,0.112052724,0.8870962,1.8862625
1,480000,60,260.41666666667,48.251536565793046,0.001,0.060506362,0.9633285,1.9871826
2,480000,60,256.31768953068877,48.251536565793046,0.001,0.060506362,0.9633285,1.9871826
3,480000,60,27.48649517684879,48.251536565793046,0.001,0.060506362,0.9633285,1.9871826
4,480000,60,298.50746268656997,48.251536565793046,0.001,0.060506362,0.9633285,1.9871826
5,480000,60,245.66473988439537,48.251536565793046,0.001,0.060506362,0.9633285,1.9871826
6,480000,60,267.9245283018899,48.251536565793046,0.001,0.060506362,0.9633285,1.9871826
7,480000,60,163.12056737588642,48.251536565793046,0.001,0.060506362,0.9633285,1.9871826
8,480000,60,250.87108013937555,48.251536565793046,0.001,0.060506362,0.9633285,1.9871826
9,480000,60,235.29411764706143,48.251536565793046,0.001,0.060506362,0.9633285,1.9871826
10,480000,60,68.76875000000022,48.251536565793046,0.001,0.060506362,0.9633285,1.9871826
1,520000,65,318.4931506849345,67.55430712140554,0.001,0.018471409,1.0404216,2.0993361
2,520000,65,353.74149659864287,67.55430712140554,0.001,0.018471409,1.0404216,2.0993361
3,520000,65,305.9210526315819,67.55430712140554,0.001,0.018471409,1.0404216,2.0993361
4,520000,65,319.29824561403814,67.55430712140554,0.001,0.018471409,1.0404216,2.0993361
5,520000,65,335.5932203389866,67.55430712140554,0.001,0.018471409,1.0404216,2.0993361
6,520000,65,302.81690140845456,67.55430712140554,0.001,0.018471409,1.0404216,2.0993361
7,520000,65,285.24590163934784,67.55430712140554,0.001,0.018471409,1.0404216,2.0993361
8,520000,65,339.48339483395193,67.55430712140554,0.001,0.018471409,1.0404216,2.0993361
9,520000,65,94.68079584775302,67.55430712140554,0.001,0.018471409,1.0404216,2.0993361
