1,40000,5,91.46341463414647,-9.80988734668529,0.001,0.17986149,0.61909354,1.4180691
2,40000,5,122.44897959183632,-9.80988734668529,0.001,0.17986149,0.61909354,1.4180691
3,40000,5,-14.44609120521163,-9.80988734668529,0.001,0.17986149,0.61909354,1.4180691
4,40000,5,-14.757936507936435,-9.80988734668529,0.001,0.17986149,0.61909354,1.4180691
5,40000,5,-14.571052631578844,-9.80988734668529,0.001,0.17986149,0.61909354,1.4180691
6,40000,5,-9.219930069929827,-9.80988734668529,0.001,0.17986149,0.61909354,1.4180691
7,40000,5,-11.515886287625284,-9.80988734668529,0.001,0.17986149,0.61909354,1.4180691
8,40000,5,-15.62499999999993,-9.80988734668529,0.001,0.17986149,0.61909354,1.4180691
9,40000,5,-4.04411764705858,-9.80988734668529,0.001,0.17986149,0.61909354,1.4180691
10,40000,5,-18.013432835820844,-9.80988734668529,0.001,0.17986149,0.61909354,1.4180691
1,80000,10,-6.210431654676015,-17.26334226871713,0.001,0.2112675,0.5713577,1.354003
2,80000,10,-10.76355932203373,-17.26334226871713,0.001,0.2112675,0.5713577,1.354003
3,80000,10,-10.03620689655151,-17.26334226871713,0.001,0.2112675,0.5713577,1.354003
4,80000,10,-8.081914893616775,-17.26334226871713,0.001,0.2112675,0.5713577,1.354003
5,80000,10,-14.743069306930572,-17.26334226871713,0.001,0.2112675,0.5713577,1.354003
6,80000,10,-16.832608695652116,-17.26334226871713,0.001,0.2112675,0.5713577,1.354003
7,80000,10,-17.87619047619043,-17.26334226871713,0.001,0.2112675,0.5713577,1.354003
8,80000,10,-12.632191780821708,-17.26334226871713,0.001,0.2112675,0.5713577,1.354003
9,80000,10,-14.482432432432251,-17.26334226871713,0.001,0.2112675,0.5713577,1.354003
10,80000,10,96.77419354838715,-17.26334226871713,0.001,0.2112675,0.5713577,1.354003
1,120000,15,93.16770186335414,-23.012216162299538,0.001,0.22411342,0.5524819,1.3290972
2,120000,15,-3.68308550185847,-23.012216162299538,0.001,0.22411342,0.5524819,1.3290972
3,120000,15,-7.506338028168764,-23.012216162299538,0.001,0.22411342,0.5524819,1.3290972
4,120000,15,-16.012264150943313,-23.012216162299538,0.001,0.22411342,0.5524819,1.3290972
5,120000,15,114.5038167938935,-23.012216162299538,0.001,0.22411342,0.5524819,1.3290972
6,120000,15,-7.165789473683957,-23.012216162299538,0.001,0.22411342,0.5524819,1.3290972
7,120000,15,-9.790614334470797,-23.012216162299538,0.001,0.22411342,0.5524819,1.3290972
8,120000,15,-14.924999999999931,-23.012216162299538,0.001,0.22411342,0.5524819,1.3290972
9,120000,15,-6.281182795698672,-23.012216162299538,0.001,0.22411342,0.5524819,1.3290972
10,120000,15,-16.835185185185125,-23.012216162299538,0.001,0.22411342,0.5524819,1.3290972
1,160000,20,-11.804054054053879,-25.61723424919487,0.001,0.21642001,0.5542723,1.3249847
2,160000,20,-12.54306930693058,-25.61723424919487,0.001,0.21642001,0.5542723,1.3249847
